File,Year,IWC,Resolution or Document  No,Subject,Country,Vote,Notes,Matrix Decision ID
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Brazil,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Chile,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,"China, People's Rep.",2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Costa Rica,0,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Denmark,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Dominica,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Finland,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,France,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Gabon,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Germany,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Grenada,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,"Guinea, Rep. of",2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,India,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Ireland,3,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Italy,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Japan,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Kenya,0,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,"Korea, Republic of",2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Mexico,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Monaco,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Mongolia,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Morocco,3,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Netherlands,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,New Zealand,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Norway,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Oman,3,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,"Palau, Rep. of",2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Panama,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Peru,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Portugal,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Russian Federation,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,St. Kitts and Nevis,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,St. Lucia,2,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,St. Vincent & G.,3,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,San Marino,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Senegal,0,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Solomon Islands,3,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,South Africa,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Spain,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Sweden,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,Switzerland,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,UK,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Australia/NZ proposed Sched. amend. to create South Pacific Sanctuary,USA,1,,125
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Antigua & Barbuda,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Argentina,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Australia,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Austria,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Benin,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Brazil,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Chile,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,"China, People's Rep.",2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Costa Rica,0,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Denmark,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Dominica,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Finland,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,France,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Gabon,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Germany,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Grenada,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,"Guinea, Rep. of",2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,India,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Ireland,3,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Italy,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Japan,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Kenya,0,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,"Korea, Republic of",2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Mexico,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Monaco,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Mongolia,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Morocco,3,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Netherlands,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,New Zealand,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Norway,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Oman,3,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,"Palau, Rep. of",2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Panama,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Peru,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Portugal,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Russian Federation,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,St. Kitts and Nevis,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,St. Lucia,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,St. Vincent & G.,3,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,San Marino,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Senegal,0,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Solomon Islands,2,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,South Africa,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Spain,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Sweden,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,Switzerland,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,UK,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Brazil/Argentina proposed Sched. amend to create South Atlantic Sanctuary,USA,1,,126
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Antigua & Barbuda,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Argentina,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Australia,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Austria,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Benin,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Brazil,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Chile,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,"China, People's Rep.",1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Costa Rica,0,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Denmark,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Dominica,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Finland,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,France,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Gabon,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Germany,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Grenada,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,"Guinea, Rep. of",1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,India,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Ireland,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Italy,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Japan,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Kenya,0,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,"Korea, Republic of",1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Mexico,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Monaco,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Mongolia,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Morocco,3,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Netherlands,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,New Zealand,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Norway,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Oman,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,"Palau, Rep. of",1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Panama,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Peru,5,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Portugal,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Russian Federation,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,St. Kitts and Nevis,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,St. Lucia,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,St. Vincent & G.,3,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,San Marino,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Senegal,0,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Solomon Islands,1,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,South Africa,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Spain,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Sweden,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,Switzerland,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,UK,2,,127
RS10068_2002 Voting Record IWC54.pdf,2002,54,,Japan's proposed Sched amend re Southern Ocean Sanctuary,USA,2,,127
